season,Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus
2025,2025,348,0,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",29:26,8,2,9,0,3,4,4,1,2,3,5,0,2,1,1,1,4,7,-10.0
2025,2025,348,0,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",24:23,13,4,5,1,7,2,3,1,4,5,3,1,3,1,0,1,3,14,-8.0
2025,2025,348,0,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",02:57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3,-5.0
2025,2025,348,0,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",26:54,21,1,1,6,9,1,1,1,2,3,3,1,2,0,0,0,1,24,-1.0
2025,2025,348,0,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",18:40,7,2,3,1,3,0,0,1,2,3,1,1,1,0,0,1,1,8,8.0
2025,2025,348,0,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",23:02,9,2,3,1,3,2,2,2,3,5,1,0,1,0,0,2,4,13,2.0
2025,2025,348,0,P014220   ,0.0,0.0,ULK,30,"SILVA, CHRIS",05:48,2,1,1,0,0,0,0,1,0,1,0,0,2,0,0,2,0,-1,-10.0
2025,2025,348,0,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",04:30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-4.0
2025,2025,348,0,P009783   ,1.0,0.0,ULK,50,"COLSON, BONZIE",24:11,6,0,1,2,4,0,0,2,4,6,4,2,0,0,0,1,1,15,-9.0
2025,2025,348,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",23:09,7,2,2,0,0,3,4,1,2,3,1,1,1,1,0,3,3,11,-6.0
2025,2025,348,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,
2025,2025,348,0,Total,,,ULK,,Total,200:00,76,14,30,11,30,15,18,12,20,32,18,7,15,5,2,19,20,84,
2025,2025,354,1,P011157   ,0.0,0.0,HTA,0,"MOTLEY, JOHNATHAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,354,1,P010568   ,0.0,1.0,HTA,1,"JONES, CHRIS",21:46,7,1,2,1,1,2,2,0,2,2,7,2,3,0,0,2,3,15,0.0
2025,2025,354,1,P013402   ,0.0,1.0,HTA,2,"BLAKENEY, ANTONIO",25:00,17,4,6,3,7,0,0,0,3,3,2,0,1,0,0,0,0,15,0.0
2025,2025,354,1,P009846   ,1.0,1.0,HTA,3,"BRYANT, ELIJAH",35:57,21,8,14,0,2,5,5,1,8,9,5,3,2,0,1,1,6,32,20.0
2025,2025,354,1,P014416   ,0.0,0.0,HTA,15,"EDWARDS, KESSLER",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,354,1,P012609   ,1.0,0.0,HTA,17,"MALCOLM, COLLIN",29:52,4,2,2,0,1,0,0,0,2,2,0,0,0,0,1,1,0,3,13.0
2025,2025,354,1,P013382   ,0.0,0.0,HTA,20,"RANDOLPH, LEVI",02:56,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,-1,-2.0
2025,2025,354,1,P011823   ,0.0,0.0,HTA,21,"ODIASE, TAI",16:04,3,0,0,0,0,3,4,0,2,2,1,0,0,0,0,4,2,3,1.0
2025,2025,354,1,P002580   ,1.0,1.0,HTA,22,"MICIC, VASILIJE",27:33,19,4,11,1,3,8,9,0,1,1,4,2,3,0,2,2,7,16,15.0
2025,2025,354,1,P013284   ,1.0,0.0,HTA,24,"WAINRIGHT, ISH",16:56,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,2,0,1,14.0
2025,2025,354,1,P012788   ,1.0,1.0,HTA,25,"OTURU, DAN",23:56,23,9,11,0,0,5,6,2,1,3,0,0,0,3,1,3,7,29,14.0
2025,2025,354,1,P011052   ,0.0,0.0,HTA,26,"MADAR, YAM",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,354,1,Team,0.0,0.0,HTA,,Team,,0,0,0,0,0,0,0,3,2,5,0,0,1,0,0,0,0,4,
2025,2025,354,1,Total,,,HTA,,Total,200:00,95,28,47,5,15,24,28,6,24,30,20,7,10,3,5,16,26,117,
2025,2025,354,0,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",07:41,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,0,-2,3.0
2025,2025,354,0,P009863   ,0.0,0.0,ULK,2,"BALDWIN IV, WADE",26:44,22,6,11,2,3,4,4,1,3,4,6,0,3,2,0,1,2,26,-10.0
2025,2025,354,0,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",14:56,2,1,1,0,1,0,0,1,3,4,1,0,3,0,0,3,0,0,-10.0
2025,2025,354,0,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",24:09,10,2,9,2,7,0,0,2,3,5,1,2,3,0,1,2,2,2,-18.0
2025,2025,354,0,P014016   ,0.0,1.0,ULK,11,"BOSTON JR., BRANDON",09:52,10,1,1,2,4,2,2,1,2,3,2,0,1,0,0,0,1,13,17.0
2025,2025,354,0,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",27:22,11,1,4,3,5,0,0,1,1,2,0,1,1,0,1,1,1,7,-23.0
2025,2025,354,0,P007929   ,0.0,1.0,ULK,17,"BITIM, ONURALP",10:08,5,1,2,1,2,0,0,1,1,2,0,1,3,1,0,4,0,0,5.0
2025,2025,354,0,P012613   ,0.0,0.0,ULK,18,"JANTUNEN, MIKAEL",16:28,3,0,0,1,2,0,0,2,1,3,2,1,0,0,0,3,1,6,-2.0
2025,2025,354,0,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",25:10,11,3,5,1,5,2,3,1,0,1,4,0,2,1,1,3,4,8,-22.0
2025,2025,354,0,P014220   ,0.0,0.0,ULK,30,"SILVA, CHRIS",09:48,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,2,1,4.0
2025,2025,354,0,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",20:05,2,1,2,0,3,0,0,2,5,7,0,0,0,1,0,0,1,7,-7.0
2025,2025,354,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",07:37,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,2,1,-12.0
2025,2025,354,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,3,3,6,0,0,1,0,0,0,0,5,
2025,2025,354,0,Total,,,ULK,,Total,200:00,80,17,37,12,32,10,11,16,23,39,17,5,18,5,3,26,16,74,
2025,2025,362,1,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",07:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-6.0
2025,2025,362,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",28:40,10,3,5,0,2,4,4,0,1,1,5,1,3,0,0,1,4,13,-7.0
2025,2025,362,1,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",26:10,15,3,5,3,7,0,2,3,3,6,4,0,3,0,1,2,2,13,-2.0
2025,2025,362,1,P014124   ,1.0,0.0,ULK,8,"HORTON TUCKER, TALEN",25:11,11,3,9,1,4,2,2,3,2,5,0,0,0,2,0,1,3,11,-9.0
2025,2025,362,1,P014016   ,0.0,1.0,ULK,11,"BOSTON JR., BRANDON",23:18,21,5,6,3,4,2,4,0,3,3,1,1,1,1,1,3,3,21,13.0
2025,2025,362,1,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",14:39,1,0,2,0,1,1,1,0,3,3,1,1,0,0,0,2,0,1,-1.0
2025,2025,362,1,P012613   ,1.0,0.0,ULK,18,"JANTUNEN, MIKAEL",22:27,5,1,1,1,4,0,0,1,4,5,0,1,1,0,0,3,2,6,-8.0
2025,2025,362,1,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",29:50,3,0,1,1,5,0,0,2,2,4,1,1,2,0,0,3,2,1,-11.0
2025,2025,362,1,P014220   ,0.0,0.0,ULK,30,"SILVA, CHRIS",03:30,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,4.0
2025,2025,362,1,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,362,1,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",08:42,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,1,-1,9.0
2025,2025,362,1,P007182   ,0.0,0.0,ULK,92,"BIRCH, KHEM",09:48,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,1,0,-7.0
2025,2025,362,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
2025,2025,362,1,Total,,,ULK,,Total,200:00,69,16,31,9,30,10,15,11,19,30,13,6,12,3,2,18,19,67,
2025,2025,362,0,P014117   ,0.0,1.0,MAD,0,"LYLES, TREY",24:38,12,5,5,0,1,2,3,0,5,5,1,0,3,1,0,1,3,16,14.0
2025,2025,362,0,P003733   ,0.0,0.0,MAD,6,"ABALDE, ALBERTO",05:55,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,-6.0
2025,2025,362,0,P005928   ,1.0,1.0,MAD,7,"CAMPAZZO, FACUNDO",25:50,15,1,4,4,4,1,2,0,4,4,3,1,2,0,0,3,4,18,14.0
2025,2025,362,0,P014006   ,1.0,0.0,MAD,8,"OKEKE, CHUMA",14:25,6,0,1,2,2,0,0,1,2,3,0,0,0,0,0,1,0,7,-4.0
2025,2025,362,0,P003108   ,1.0,1.0,MAD,11,"HEZONJA, MARIO",26:37,9,3,5,1,9,0,0,0,3,3,5,2,1,0,1,2,1,6,5.0
2025,2025,362,0,P007027   ,0.0,0.0,MAD,12,"MALEDON, THEO",13:04,7,3,4,0,0,1,1,0,1,1,0,0,3,0,1,3,2,2,-9.0
2025,2025,362,0,P009005   ,0.0,0.0,MAD,14,"DECK, GABRIEL",15:14,5,1,2,1,1,0,0,1,1,2,1,0,0,0,1,1,0,5,-5.0
2025,2025,362,0,P007630   ,0.0,0.0,MAD,16,"GARUBA, USMAN",07:47,2,1,2,0,0,0,0,1,2,3,0,0,1,0,0,3,0,0,-7.0
2025,2025,362,0,P005791   ,1.0,1.0,MAD,22,"TAVARES, WALTER",32:13,12,4,7,0,0,4,4,3,2,5,3,1,4,1,0,3,4,16,12.0
2025,2025,362,0,PTGB      ,0.0,0.0,MAD,23,"LLULL, SERGIO",12:47,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,3,-1,6.0
2025,2025,362,0,P011247   ,1.0,1.0,MAD,24,"FELIZ, ANDRES",21:30,2,1,3,0,0,0,0,1,1,2,3,1,1,0,0,1,1,5,5.0
2025,2025,362,0,P014169   ,0.0,0.0,MAD,25,"LEN, ALEX",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,362,0,Team,0.0,0.0,MAD,,Team,,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,3,
2025,2025,362,0,Total,,,MAD,,Total,200:00,74,19,36,9,18,9,12,8,24,32,17,5,17,2,3,20,18,79,
